category,header,link
false,['ดื่มน้ำสมุนไพร แก้โรคมะเร็งในกระดูกได้ เหรอคะ'],https://cofact.org/article/1uf673irgalbh
true,"['จริงหรือ เกษตรกร สามารถตรวจสอบสิทธิ์ ตรวจสอบสถานะต่างๆของมาตรการ ""เยียวยาเกษตรกร"" ได้ที่ www.moac.go.th ที่เดียวจบ ส่วนอีก 4 ลิงก์ของสศก.ปิดระะบบแล้ววันนี้']",https://cofact.org/article/10zw07vw74l2l
true,"[""ราชกิจจาฯประกาศแล้ว!กฎกระทรวงสามารถถอดถอน 'ศิลปินแห่งชาติ' ได้ จริงหรือ""]",https://cofact.org/article/2duk24giwwe7a
true,['สถานที่กักตัวทางเลือก เสียค่าใช้จ่ายเอง สำหรับผู้ที่เดินทางมาจากต่างประเทศ มีบริการจริงหรือคะ'],https://cofact.org/article/1x3zdcv8vzjbr
true,['จริงหรือ มหาวิทยาลัยเชียงใหม่ ระดมทีมแพทย์จิตอาสารวมกว่า 200 คน มาร่วมคัดกรองและให้คำปรึกษาเกี่ยวกับโควิด19 ช่องทางออนไลน์'],https://cofact.org/article/o3096k55xu18
true,['การนิคมแห่งประเทศไทย (กนอ.) ประกาศลดค่าเช่าที่ ค่าบริการให้กำลังใจช่วงโควิด จริงหรือ'],https://cofact.org/article/1i6zfkeq1qkn9
true,['สำนักงานคุ้มครองผู้บริโภคออกเตือนเรื่องแชร์ลูกโซ่แบบออนไลน์ จริงหรือคะ'],https://cofact.org/article/2lk47pi2ftiv2
false,['มีข่าวว่าขยายเวลาขึ้นทะเบียนเกษตรกรถึง 15 กค. จริงหรือคะ'],https://cofact.org/article/3oo2gwh9gb46w
false,['กินน้ำมะนาว ก่อนอาหารทุกเช้า-เย็น แค่ 3 สัปดาห์ ล้างไตได้ จริงหรือคะ'],https://cofact.org/article/1lj66t67brrrw
true,['สธ. ร่วมกับ Air bnb จัดบริการห้องพักบุคลากรแพทย์และอสม.ฟรีช่วงโควิด-19 จริงหรือคะ'],https://cofact.org/article/2mvkwjov7m3fw
true,['ข้าราชการที่อยู่ในทะเบียนเกษตรกรด้วยกว่า 9.1 หมื่นราย ถูกตัดสิทธิ์รับเงินเยียวยาจริงหรือคะ'],https://cofact.org/article/68dqnxo9abc
true,['จริงหรือ ธอส ลดราคาดอกเบี้ยเงินกู้ ช่วยลดภาระลูกค้าสินเชื่อ'],https://cofact.org/article/26udir20spnwd
,['มีข่าวลือตอนนี้ว่า ถ้าใครจะไปเกาะลันตาที่กระบี่ จะต้องจ่ายเงิน สามพันห้าเป็นค่ากักตัวจริงหรือคะ'],https://cofact.org/article/1i5o56abk1fan
true,['บุคคลแอบอ้างเป็นเจ้าหน้าที่กระทรวงสาธารณสุข เรียกเก็บค่านายหน้าจากผู้ประกอบกิจการที่พัก ซึ่งรัฐจัดให้เป็นพื้นที่ควบคุมโรค หรือพื้นที่ควบคุมโรคแห่งรัฐทางเลือก ในพื้นที่จังหวัดชลบุรี จริงหรือคะ'],https://cofact.org/article/1uwxqqoo1tv4e
false,['มีข่าวหญิงล้มกลางห้าง ที่จังหวัดระยอง ลือว่าติดโควิด จริงหรือเปล่าคะ'],https://cofact.org/article/28h4gwwmx3nmz
true,['จริงหรือ มอเตอร์เวย์สาย 7 ส่วนต่อขยายพัทยา-มาบตาพุด เปิดให้บริการใช้ฟรีถึงเดือนสิงหาคม 2563'],https://cofact.org/article/2e0h9b6e19t26
true,['จริงหรือ ยื่นเวลา พรก ฉุกเฉินไปอีก  1 เดือนจนถึงสิ้นเดือนมิถุนายน 63'],https://cofact.org/article/31mxyrbijkryx
true,['มีงานวิจัยเพิ่งออกมาว่าการใช้ยาต้านมาลาเรียมารักษาโควิดอาจส่งผลกระทบต่อระบบหัวใจ และมีความเสี่ยงต่อการเสียชีวิตมากกว่ารักษาและป้องกันโควิด-19 จริงหรือ'],https://cofact.org/article/nbm1t739qqdy
true,['จริงหรือ โรงพยาบาลจุฬาแจกไม้เท้าเลเซอร์พระราชทานให้ผู้ป่วยพาร์กิสันฟรี 500 อัน'],https://cofact.org/article/30vxy6mm1iz89
true,['จริงหรือ หากเราเที่ยวคาเฟ่หมาแมว เราห้ามป้อนอาหารสัตว์โดยตรง'],https://cofact.org/article/2sj16oaf42knv
true,['จริงหรือ รถไฟ กรุงเทพ-ทุ่งสง งดเดินทางแบบไม่มีกำหนด'],https://cofact.org/article/4ka0mchwdn2q
true,['จริงหรือ ห้ามกินทุเรียนคู่กับแอลกอฮอลล์ อาจเสี่ยงถึงชีวิต'],https://cofact.org/article/2u6uvsitnuwxi
true,['“นิด้า” แถลงว่าไม่เคยทำโพล “บุคคลที่ประชาชนอยากให้เป็นนายกฯต่อไปอีก20ปี” จริงหรือคะ'],https://cofact.org/article/1zhd14xuixhtd
false,['CAT TELECOM แจกของรางวัลสุดพิเศษ ให้ผู้ตอบแบบสำรวจ จริงหรือคะ'],https://cofact.org/article/c6xg0u1dk0jm
true,['จริงหรือ ตอนนี้ WHO ประกาศให้ ละตินอเมริกาเป็นศูนย์กลางระบาดโรคโควิด-19 แห่งใหม่'],https://cofact.org/article/ox0h9mbd5n9y
true,['จริงหรือ เราสามารถไปเที่ยวแพล่องแม่น้ำ ที่กาญจนบุรีได้แล้ว'],https://cofact.org/article/1p17eygv9frkx
mostly-true--last,['ที่อเมริกาและแคนาดามีการยกเลิกการใช้แป้งเด็กจอนห์สัน แต่ อย ไทยบอกว่าตรวจแล้วไม่พบสารปนเปื้อน จริงหรือ'],https://cofact.org/article/22eigwq0vikaf
false,"['มี SMS ส่งมาให้โหลดแอปพลิเคชัน ไทยชนะ thaichana.asia , thai-chana.asia , thaichana.pro อันนี้ของจริงหรือไม่']",https://cofact.org/article/139vcuzl1vxo2
true,['สถาบันวัคซีนแห่งชาติ คาดไทยผลิตวัคซีนโควิดใช้เองได้ปลายปี 64 จริงหรือคะ'],https://cofact.org/article/3iyznejqin0wt
true,['ตั้งแต่วันที่ 1 มิ.ย. ใครมี “พาราควอต-คลอร์ไพริฟอส” ครอบครอง ผิดกฎหมาย มีโทษจำคุก 10 ปี ปรับ 1 ล้านบาท จริงหรือคะ'],https://cofact.org/article/1zz3szzzgt16s
false,['มีการโพสต์ข้อความ เกี่ยวกับประเด็น อิสลาม ห้ามเคารพธงชาติ ร้องเพลงชาติ และเพลงสรรเสริญ จริงหรือคะ'],https://cofact.org/article/b33lk23nutjt
true,['จริงหรือ คนพิการมีสิทธิ์รับเงินเยียวยา 1000 บาท วันที่ 29 พค 63'],https://cofact.org/article/2aqeofvdxz5kt
true,['จริงหรือ ไทยถือว่าติด 1 ใน 5 ของประเทศที่คุมเชื้อไวรัสโควิด 19 ได้สำเร็จ'],https://cofact.org/article/gfo7x17zd79z
true,['จริงหรือ การกินอาหารกึ่งสุกกึ่งดิบ เสี่ยงพบพยาธิใบไม้ตับ แถมพยาธิชนิดนี้อยู่ในตัวคนได้นานถึง 26 ปี'],https://cofact.org/article/kt8t6ayl9nw3
true,['จริงหรือ รถไฟสายตะวันออก งดหยุดรับส่งที่ป้ายรถพระจอมเกล้า (พม.) ตั้งแต่วันที่ 25 พค 63'],https://cofact.org/article/1usybr2rz9lvw
middle,['สำหรับเกษตรกรที่ยังไม่ได้รับเงินเยียวยา สามารถยื่นอุทธรณ์ได้ถึงวันที่ 5 มิย 63 นี้จริงหรือ'],https://cofact.org/article/x8h54rjlm08g
true,['ลูกจ้างประกันสังคม มาตรา 33 ขอรับประโยชน์ทดแทนว่างงานจากเหตุสุดวิสัยโดยไม่ต้องขึ้นทะเบียนว่างงาน จริงหรือคะ'],https://cofact.org/article/x8yj1vyj5i9s
true,['กระทรวงการคลัง เปิดตัว www.เราไม่ทิ้งกัน-ด้านการเงิน.com ดูแลผู้ได้รับผลกระทบโควิด จริงหรือคะ'],https://cofact.org/article/3joyifmx7sh4w
false,['น้ำมันจากเปลือกมะนาว แก้ปวดข้อ จริงหรือคะ'],https://cofact.org/article/3pnnpj9l9hthy
true,['จริงหรือ เล่นกับแมวเสี่ยงติดเชื้อโรคขี้แมวขึ้นสมอง อันตรายมากโดยเฉพาะหญิงตั้งครรภ์ เสี่ยงแท้ง หรือลูกคลอดออกมาผิดปกติ'],https://cofact.org/article/1skpm9o0p5jy3
true,['จริงหรือ ถ้าจะเดินทางไปอำเภอ สังขละบุรี ต้องสวมหน้ากากอนามัย ถ้าไม่สวมหน้ากากอนามัยจะไม่ได้รับการอณุญาติให้เข้าเมือง'],https://cofact.org/article/o978g64slsid
true,['ถ้าเป็นไข้เลือดออก รับประทานยาแก้ไข้ได้แค่ พาราเซตตามอล เท่านั้น จริงหรือคะ'],https://cofact.org/article/2cf6l0iwyqrb1
true,"['จริงหรือ รัฐบาลอนุมัติเงินเยียวยาให้กลุ่ม ที่ไม่มีสิทธิ์ได้รับการเยียวยาจากมาตรการอื่นๆ ทั้งเราไม่ทิ้งกัน เยียวยาเกษตรกร เรียกว่า""เยียวยากลุ่มเปราะบาง"" คนละ 3000 บาท']",https://cofact.org/article/yocn1hi1xra
true,['มีความเป็นไปได้ที่หาดบางแสนจะเปิดรับนักท่องเที่ยวในวันที่ 1 มิย 63 นี้จริงหรือ'],https://cofact.org/article/239z506p94stc
true,['จริงหรือ น้ำดื่ม“ซีพีเฟรชมาร์ท” ไม่ได้มาตรฐาน'],https://cofact.org/article/3brblhqm9k2j8
true,['มหาวิยาลัยแม่ฟ้าหลวงมีงบประมาณช่วยเหลือนักศึกษาออกมาตรการเยียวยานักศึกษาที่ได้รับผลกระทบจากการระบาดของเชื้อไวรัสโคโรนา 2019 ในปีการศึกษา 2563 จริงหรือ'],https://cofact.org/article/2nw9q9jfyoky5
true,['จริงหรือ ไม่ควรผสมน้ำยาทำความสะอาดเอง โดยการนำเอาน้ำยาทำความสะอาดและยาฆ่าเชื้อมาผสมกันเอง เพราะอาจทำให้เกิดไฟไหม้หรือระเบิดได้'],https://cofact.org/article/300dlj7z6aw0k
true,['จริงหรือที่ต่างประเทศพบผู้ติดเชื้อโควิด ติดมาจากตัวมิงค์'],https://cofact.org/article/31l6lnqqup07s
false,['จริงหรือ ห้ามจำหน่ายและนำเข้า เพราะมีส่วนผสมของ เนยขาว เนยเทียม และไขมันพืช ที่อาจเสี่ยงต่อโรคหัวใจ และหลอดเลือด'],https://cofact.org/article/pe9qkplihppy
false,['ทานสาหร่ายทอดกรอบนานกว่า 6 เดือน ทำให้ม่านตาเสีย เลนส์ตาเสื่อม และไตพัง จริงหรือ'],https://cofact.org/article/cz1fdpa0140f
true,"['สำหรับนักกีฬาอาชีพและนักมวยอาชีพเปิดให้ลงทะเบียน ยื่นขอรับการเยียวยาได้ที่เว็บไซต์ www.thaips.org ถึง 31 พ.ค. นี้ ชี้หากได้รับ 5,000 บาท จากโครงการอื่นแล้ว จะไม่ได้รับสิทธิ์อีก จริงหรือ']",https://cofact.org/article/2jql837hfx7dz
false,['ใบมะกรูดช่วยบำรุงสมองและป้องกันภาวะสมองเสื่อมในคน  จริงหรือ'],https://cofact.org/article/3spmwq8wun410
true,['จริงหรือ รถสายใต้หยุดเดินทางในทุกเส้นทางจนถึง 30 มิ.ย. 63'],https://cofact.org/article/o3afgajqulos
true,['จริงหรือ อย.เตือนว่า ไม่ควรซื้อกรดทีซีเอมาใช้เองเพื่อหวังหน้าขาวใส เพราะกรดเข้มข้นสูงเสี่ยงหน้าพังได้'],https://cofact.org/article/tfbxxd1oukoz
true,"['เงินเยียวยาคนพิการ 1,000 บาท ถ้าไม่มีบัญชีธนาคาร รับเงินสดจาก อบต.หรือเทศบาลได้ จริงหรือคะ']",https://cofact.org/article/3ee6kqtkk7ci7
true,['ข้าราชการบางรายสิทธิการรักษาพยาบาลหาย เหตุต้นสังกัดบันทึกข้อมูลไม่ถูกต้อง จึงไม่สามารถใช้สิทธิได้ จริงหรือคะ'],https://cofact.org/article/2l01j6hcrk1cr
true,['กระทรวงสาธารณสุขชี้ การติดเชื้อโควิดผ่านสินค้าออนไลน์โอกาสน้อยมาก เพราะอากาศร้อนจัด จริงหรือคะ'],https://cofact.org/article/2egs58821jqg8
true,['เชื้อโควิด-19 แพร่ได้ไกลเกิน 4 เมตรโดยเฉพาะพื้นที่ปิด จริงหรือเปล่าคะ'],https://cofact.org/article/5k6wfn3hcqiw
middle,['สระว่ายน้ำถ้าคลอรีนที่ใส่ได้มาตรฐาน สามารถฆ่าเชื้อโควิดได้ หรือเปล่าคะ'],https://cofact.org/article/w2evyzqos4en
,"['เจอข้อความสแปม ข้อความขยะในระบบของ IOS เกี่ยวข้องกับหลังการใช้ ""ไทยชนะ"" หรือเปล่าคะ']",https://cofact.org/article/1gufggy7jkq3p
true,['ผู้โดยสารรถประจำทางบางเส้น ถูกเก็บค่าโดยสารเกินราคา จริงหรือคะ'],https://cofact.org/article/27rrmeiiuigfj
true,['ยารักษาโรคมาลาเรีย ถูกห้ามใช้ 3 ประเทศในยุโรป ฝรั่งเศส อิตาลีและเบลเยียม เพื่อรักษาโควิด 19 จริงหรือ'],https://cofact.org/article/jcfbx1af6xjf
true,['จริงหรือ ผู้ป่วยโรคหลอดเลือดสมอง อากาศร้อนระวังโรคลมแดด-ฮีทสโตรก'],https://cofact.org/article/7t1fw5jrbgzn
true,"['""lane shield อีกแนวทางหนึ่ง ในการป้องกันการแพร่ระบาดของโรค ในสระฝึกซ้อมว่ายน้ำ"" ได้จริงหรือ']",https://cofact.org/article/3amulpt6cqwrx
true,['กรมสรรพสามิตมีมติ ไม่ลดภาษีรถยนต์ 50% ตามข้อเสนอของกลุ่มอุตสาหกรรมยานยนต์ จริงหรือคะ'],https://cofact.org/article/1b07bk7ns9174
true,['รัฐบาลเตรียมเปิดตัวแอปพลิเคชั่น ไทยชนะ ครั้งแรกวันที่ 28 พค.นี้ เพื่อป้องกันลืมเช็คเอาท์ จริงหรือคะ'],https://cofact.org/article/nigws68ng5y1
true,['เตือนมีแอพคล้ายไทยชนะ'],https://cofact.org/article/1nc2wxxk8t5z2
,"['อดีตสาวมุสลิม เปลี่ยนมานับถีอพุทธอย่างเข้าถึง\n\nจากเฟสsunthorn utaithum\n\nพุทธศาสนาไม่ใช่เทวนิยม แต่เป็นอะไรที่มีคุณค่ากว่านั้น"" - เอลยานี ยูซุฟ, พุทธศาสนิกชนชาวเลบานอน\n\n(Buddhism is Not a Religion—It’s Something Much Better.) Elyane Youssef , a Lebanese Buddhist.\n\nฉันถูกวิจารณ์เยอะเลย พอบอกว่าตัวเองเป็นชาวพุทธ มาฟังเหตุผลว่าทำไมพุทธศาสนาไม่ใช่เทวนิยมกันค่ะ\n\nคนทั่วไปมักเข้าใจว่าพุทธศาสนาก็เหมือนเทวนิยมอื่นๆ แต่จริงๆแล้วมันไม่ใช่ ฉันเองก็เคยเข้าใจแบบนั้น ก่อนที่จะได้รู้จักจนได้ศึกษา\n\nอย่างแรกเลย คำว่า ""Religion"" ด้วยรากศัพท์แล้วหมายถึง ""ระบบความเชื่อที่เน้นศรัทธาและการบูชาต่อพระผู้เป็นเจ้า"" หลังจากที่ฉันได้มีโอกาสเดินทางไปที่อินเดียและเนปาล และได้มีโอกาศเที่ยวชมพุทธสถานต่างๆ ฉันได้สังเกตเห็น ว่าพุทธศาสนาไม่ใช่ระบบความเชื่อดังกล่าว ที่เน้นศรัทธาและการบูชาต่อพระผู้เป็นเจ้า\n\nชาวพุทธไม่ได้เชื่อว่าพระพุทธเจ้าเป็นผู้ช่วยให้รอดที่มีอำนาจบันดาลดีร้ายได้ เป็นเพียงมนุษย์เหมือนอย่างเราท่าน คือเป็นครูผู้ชี้เหตุและทางแห่งการพ้นทุกข์ก็เท่านั้น\n\nแม้พระองค์จะเป็นผู้ทรงคุณด้วยเหตุเป็นผู้ชี้ทางให้สรรพสัตว์พ้นจากการเวียนว่ายในสังสารวัฏ แต่ก็ไม่ทรงปรารถนาให้ใครมาบูชาหรืออ้อนวอนต่อพระองค์ สิ่งเดียวที่ทรงเน้นย้ำก็คือ การได้พิจารณาคำสอนของพระองค์ก่อน ซึ่งถ้าเห็นด้วยปัญญาของตนแล้วว่าเป็นกุศล คือปฏิบัติตามแล้วเกิดเป็นความสุขความเจริญ ก็ให้น้อมนำไปประพฤติปฏิบัติ แต่ถ้าเห็นว่าไม่ใช่ ก็ไม่มีการบังคับขู่เข็ญใดๆให้ต้องมาเชื่อ\n\nฉันได้เห็นพิธีกรรมต่างๆมากมายตามวัดและสำนักสงฆ์ต่างๆ แต่พิธีกรรมเหล่านั้นไม่ใช่เพื่อการสวดอ้อนวอนร้องขออำนาจดลบันดาลใดๆ แต่เป็นการแสดงการบูชา คือแสดงความเคารพและสำนึกคุณต่อผู้ที่ได้ชี้ให้เห็นสัจธรรมความเป็นจริงของชีวิตก็เท่านั้น ซึ่งในบทบูชาเอง ก็ล้วนเป็นการกล่าวถึงความรัก ความเมตตา ที่ทรงมีต่อสรรพสัตว์โดยไม่มีที่สุดไม่มีประมาณทั้งสิ้น\n\nและเมื่อยิ่งมองลึกลงไป พุทธศาสนาไม่มีผู้นำสูงสุด ไม่มีศาสนจักรที่จะมามีอำนาจชี้นำ หรือชี้เป็นชี้ตายในชะตากรรมของใครได้\n\nงั้นถ้าพุทธศาสนาไม่ใช่เทวนิยม แล้วพุทธศาสนาคืออะไร?\n\nสิ่งที่ฉันได้เรียนรู้ก็คือ พุทธศาสนาเป็นหลักในการดำเนินชีวิตรูปแบบหนึ่งเพียงเท่านั้น เป็นปรัชญาที่บอกความจริงของชีวิตตามที่มันเป็นจริง\n\nฉันยอมรับ และก็ไม่อายที่จะบอกด้วยว่า พุทธศาสนาสอนให้ฉันเข้าใจรากเหง้าตัวเอง คือระบบความเชื่อซึ่งฉันได้เติบโตมา รวมถึงระบบความเชื่อต่างๆที่มีอยู่บนโลกใบนี้ ก่อนฉันจะได้รู้จักพุทธศาสนา คัมภีร์ของศาสนาเดิมของฉันเป็นอะไรที่ไม่ต่างกับตำราเรียนภาษาจีนเล่มใหญ่เลย ฉันไม่เข้าใจว่าทำไมฉันต้องสวดอ้อนวอน ต้องทำนั่นทำนี่ แบบนั้นแบบนี้ หรือต้องเชื่อในสิ่งที่ผู้นำศาสนาบอก โดยไม่อาจสงสัยหรือตั้งคำถามได้ ก่อนหันมานับถือพุทธ ฉันจึงเหมือนถือศาสนาตามบรรพบุรุษไป เขาบอกให้สวดอ้อนวอนพระเจ้าก็สวดไป หวังพึ่งพาแต่กับอำนาจภายนอก โดยไม่เคยหันมาพิจารณาจิตใจของตัวเองซึ่งอยู่ข้างใน และนั่นเองที่เป็นสาเหตุให้ฉันไม่เคยเข้าใจตัวเองเลย\n\nพุทธศาสนาสอนให้ฉันพิจารณาตนเองจากภายใน สอนอิสรภาพของจิตและการรู้ตัวอยู่เสมอ พุทธศาสนาทำให้ฉันเข้าใจโลกรอบตัวเอง ฉันเริ่มตระหนักว่าอะไรที่ฉันเองเป็นผู้กระทำ ย่อมส่งผลย้อนกลับมาหาตัวเองเสมอ ไม่ทางกาย ก็ทางความคิด หรือทางอารมณ์ ไม่ได้เกิดจากอำนาจการดลบันดาลจากพระเจ้าที่ไร้ตัวตนเลย\n\nพุทธศาสนาสอนฉันให้เข้าใจว่า พระเจ้าไม่ได้เป็นผู้ตัดสินที่จ้องมองฉันมาจากที่ไหนสักแห่ง ความเชื่อมโยงผูกพันระหว่างฉันกับพระเจ้ามันได้จบสิ้นลงไปแล้ว ทุกอย่างไม่ได้มาจากภายนอก ทุกอย่างล้วนเกิดจากข้างใน\n\nคำถามที่เกิดขึ้นก็คือ แล้วการได้ศึกษาและปฏิบัติตามหลักธรรมในทางพุทธศาสนาดีอย่างไร?\n\nทุกคนไม่อาจเชื่อเหมือนกันฉันรู้ มันจึงไม่ผิดถ้าฉันจะเปิดใจ สงสัย หรือขบคิดในสิ่งต่างๆรอบตัว อันเป็นการเปิดโลกทัศน์ของคนเราให้กว้างไกลออกไป\n\nพุทธศาสนาไม่เคยสอนให้ฉันต้องศรัทธาอย่างไม่ลืมหูลืมตา ไม่สนว่าฉันเป็นใครมาจากไหน หรือเคยนับถืออะไรมา พุทธศาสนาสนแค่ว่า อะไรคือสัจธรรมความจริง และหนึ่งในสัจธรรมนั้นก็คือ ""สรรพสิ่งล้วนมีความแปรเปลี่ยนไปเป็นธรรมดา""\n\nพุทธศาสนามิได้เล็งเห็นประโยชน์จากการที่มีคนหันมานับถือมากขึ้น แต่ประโยชน์ย่อมเกิดขึ้นกับตัวผู้ที่น้อมนำหลักธรรมในทางพุทธศาสนาไปยึดถือและปฏิบัติเองนั่นต่างหากที่คือเป้าหมายของพุทธศาสนา คือการเข้าใจชีวิต เข้าใจโลก และเข้าใจตนเอง\n\nI get plenty of comments when I say that I am a practicing Buddhist. Here’s why Buddhism is not a religion.\n\nAlthough Buddhism is known worldwide as a religion, for me it is not. Frankly, I used to perceive it as one, before knowing anything about it and delving into its culture.\n\nTo start off, the word religion means “a system of faith and worship” and “the belief in a superhuman, or god with power.” After visiting India and Nepal, and observing the Buddhist complex, I came to notice that Buddhism is neither a system of faith, nor a god-based institution.\n\nBuddhists do not consider the Buddha as a supreme god. For them, he is a man like any other man who’s walked on the earth. Nevertheless, Buddha untangled the reasons of suffering and offered us a concrete way of getting out of them.\n\nAnd although he did offer the world teachings about how to get unstuck from samsara, he insisted that he wanted no worship nor praying. All he asked for is that we must examine his teachings first, and if they do resonate with us, then we practice them. If not, however, we have the utter freedom to leave them.\n\nAlthough I have watched rituals and ceremonies being held at monasteries, I’ve been told that they’re not in any way worship-based. The so-called “worship” that we might see is one that is offered as a way of showing respect and thankfulness to the man who exhibited the truth. Even the prayers that we hear are ones that read compassion, kindness and love to all sentient beings, without any exception.\n\nIf we look more closely at Buddhism, we can even ascertain that there is no leader in the culture. It insists that there is no authority in Buddhism with the power to decide who is a true Buddhist and who is not, or who is punishable and who is not.\n\nIf Buddhism isn’t a religion, what is it then?\n\nThe way I see it, Buddhism is a way of life—it’s a philosophy and a truth that simply represents how things are in life.\n\nI must admit (and I’m not ashamed to claim it) that Buddhism has helped me understand the religion I was brought up with, as well as all the other religions in the world. Before being introduced to Buddhism, “holy books” were on par with the Chinese language to me. I couldn’t understand why I was supposed to pray, to attend religious ceremonies or to follow a spiritual leader, without true conviction or belief for what they’re saying. Before Buddhism, I was co-dependent on “God.” I constantly searched outside of myself, and I believe this is why I never found myself.\n\nBuddhism helped me look inward. It taught me independence and self-awareness. Through it, I began to understand how the world ticks. It helped me look at myself and take responsibility for my actions, thoughts and emotions, rather than taking refuge in a supreme god.\n\nWith Buddhism, I came to finally understand that God isn’t a judgmental man who lives in the clouds. I stopped this duality between God and myself. It is not something that is outside of us or something we cannot reach—it is in us.\n\nSo you might ponder the question—why is it worth looking into Buddhism or practicing it?\n\nI utterly believe to each their own—however, I also believe that it is never wrong to live with an open heart and an open mind which expands our knowledge and raises questions in our heads.\n\nUnlike other religions, Buddhism doesn’t tell its followers to stick only to its teachings. Buddhists don’t care where you’re from, what you believe in or who you worship. All they care about is that you know the truth—and the truth is: “All compounded things are impermanent.”\n\nIt’s worth understanding Buddhism, because the final outcome of its purpose is not something that is beneficial to itself—the benefits are for our own sake. The benefit is that we will actually understand the truth of life, our existence and ourselves.']",https://cofact.org/article/2fahtksm15al1
true,['คลายล็อคดาวน์ระยะ 3 ลดเวลาเคอร์ฟิวจาก 5 ทุ่มถึงตี 3  เปิดห้างฯได้ถึง 3 ทุ่ม ผ่อนปรนร้านนวด โรงหนังจำกัดไม่เกิน 200 คน เริ่ม 1 มิ.ย.นี้ จริงหรือ'],https://cofact.org/article/3uork98fjxx2u
true,['ใช้ยาไฮดรอกซีคลอโรควินร่วมกับยาตัวอื่นในผู้ป่วยโควิด-19 ที่เป็นมะเร็ง พบว่า เพิ่มความเสี่ยงที่จะทำให้เสียชีวิตใน 30 วันถึง 3 เท่า จริงหรือคะ'],https://cofact.org/article/2hz618qmbxkhi
true,['นครชัยแอร์ เตรียมเปิดให้บริการเดินรถมาตรฐานใหม่ วันที่ 1 มิ.ย. นี้'],https://cofact.org/article/3lbpip3v1k2pq
false,['กินอาหารที่เป็นด่างสามารถ ฆ่าเชื้อ COVID-19 ได้ จริงหรือคะ'],https://cofact.org/article/gy4r2xp5sc2w
false,['น้ำมะระขี้นกร้อน สามารถรักษาโรคมะเร็งได้ทุกชนิด จริงหรือเปล่าคะ'],https://cofact.org/article/16o1ncnmzq392
true,"['สธ. ตั้งเป้าหมายจะตรวจโควิด-19 เชิงรุกทั่วปท.100,000 ราย ภายใน มิ.ย.นี้']",https://cofact.org/article/2j60dkbipao36
true,['จริงหรือ เงินเยียวยาของ สำหรับคนพิการ 1000บาท ประชาชนไม่จำเป็นต้องลงทะเบียน เพราะรัฐบาลมีข้อมูลอยู่แล้ว'],https://cofact.org/article/1h9ef3s6tr0jz
true,['ขนส่งทางบก งดอบรมใบขับขี่ เสาร์-อาทิตย์ จนกว่าจะยกเลิก พ.ร.ก.ฉุกเฉิน จริงหรือ'],https://cofact.org/article/2j8sdhp6h2la4
false,['ดื่มน้ำมะขามแขกวันละ 1 แก้ว ช่วยลดน้ำหนัก ได้จริงหรือไม่คะ'],https://cofact.org/article/a0gwne4ufjhv
true,['จริงหรือ ตั้งแต่วันเสาร์ที่ 30 พ.ค. 63 นี้  กทม. จะกำหนดให้ผู้เข้ามาใช้บริการ ณ ตลาดนัดกรุงเทพมหานคร ทั้ง 10 แห่ง ต้องลงทะเบียน QR CODE “ไทยชนะ” ก่อนเข้าและหลังออกจากตลาด'],https://cofact.org/article/208m0wlopqu8o
true,['จริงหรือ เราสามารถเดินทางข้ามจังหวัดได้แล้ว แต่ชายหาดต่างๆยังไม่เปิดให้ลงไปเล่นน้ำทะเล'],https://cofact.org/article/261al1o2zim9j
true,['จริงหรือ สามารถชมภาพยนตร์ในโรงหนังได้ แต่ห้ามนำน้ำและป๊อปคอร์นเข้าไปกินในโรง'],https://cofact.org/article/2ejyat6vc6r46
true,['วัดพระแก้ว-พระบรมมหาราชวัง เปิดให้เข้าชมได้หลังวันที่ 4 มิ.ย. 63 นี้ จริงหรือ'],https://cofact.org/article/1pv44opxz3h2k
true,['จริงหรือ ผลงานวิจัยล่าสุด กล่าวว่า โควิดเปลี่ยนไประบาดในคนกลุ่มอายุน้อยมากขึ้นและไม่ค่อยแสดงอาการ และผู้ป่วยมะเร็งที่ติดเชื้อเสี่ยงเสียชีวิตมากขึ้น'],https://cofact.org/article/3mm2oe7a1dy2
false,['ตรวจสอบสิทธิรับเงินเยียวยากลุ่มเปราะบางผ่านระบบ e-Social Welfare ของกรมบัญชีกลาง ได้จริงหรือคะ'],https://cofact.org/article/1jsuymc0s36eb
true,['ผู้ที่เดินทางมาจากพื้นที่เสี่ยง  8 จังหวัดเดินทางเข้าภูเก็ต ต้องกักตัวเองที่บ้าน 14 วัน จริงหรือคะ'],https://cofact.org/article/3ckw10192074b
false,['ผู้ขับขี่รถยนต์ที่ถูกออกใบสั่ง แล้วไม่ชำระค่าปรับ จะต่อภาษีรถยนต์ประจำปีไม่ได้ จริงหรือ'],https://cofact.org/article/3149ldafianae
true,['หลังวันที่ 1 มิย. ผู้ที่มีสารเคมีอันตรายไว้ครอบครอง ให้ส่งคืนภายใน 90 วัน จริงหรือคะ'],https://cofact.org/article/1p78l56r8jusz
false,['จริงหรือ ถ้าเรานวดบริเวณแก้ม หรือด้านข้างขมับ โดยแรง จะทำให้ปากเบี้ยว หรือกล้ามเนื้อใบหน้าอ่อนแรงได้'],https://cofact.org/article/1u3awqrk2mh67
true,['ธอส.ขยายมาตรการช่วยเหลือโควิด-19 ถึง 31 ต.ค. 63 จริงหรือ'],https://cofact.org/article/3he4jurkig4w
