category,header,link
true,สำนักงานบริหารหนี้สาธารณะ (สบน.) ได้ร่วมกับธนาคารพัฒนาเอเชีย (Asian Development Bank: ADB) ธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร (ธกส.) การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.) และการเคหะแห่งชาติ (กคช.) เตรียมออกพันธบัตรเพื่ออนุรักษ์สิ่งแวดล้อม พันธบัตรเพื่อสังคม และพันธบัตรเพื่อความยั่งยืนเป็นครั้งแรกของรัฐบาลไทย,https://cofact.org/article/2z6d6kkhqb834
false,มีการแชร์ข้อความว่า มีรายงานทางการแพทย์มากมายที่บอกว่า ไข่เป็ดปนเปื้อนเชื้อไทฟอยด์ กินไข่เป็ดแบบไม่สุกเต็มที่ เชื้อไม่ถูกฆ่าตาย,https://cofact.org/article/1rew7leno1655
false,ประกาศ เช้านี้ ชาวไทยตื่นขึ้นมา มี 83 จังหวัด แล้วจ้า! จังหวัดใหม่ มาอีก 7 จังหวัด ทราบหรือยังครับ เรามีจังหวัด รวมทั้งหมด 83 จังหวัด ในประเทศไทยแล้ว เพราะมีการจัดตั้งจังหวัดใหม่อีก 7 จังหวัด เพิ่มผู้บริหารอีก 7 คน และตำแหน่งต่าง ๆ ตามหน่วยงาน ✔️1. จังหวัดบัวใหญ่ แยกมาจาก นครราชสีมา มี 8 อำเภอ อ.บัวใหญ่ อ.คง อ.ประทาย อ.โนนแดง อ.บ้านเหลื่อม อ.แก้งสนามนาง อ.สีดา อ.บัวลาย ✔️2. จังหวัดเดชอุดม แยกมาจากอุบลราชธานี มี 5 อำเภอ 2 กิ่งอำเภอ อ.เดชอุดม อ.บุณฑริก อ.นาจะหลวย อ.น้ำยืน อ.ทุ่งศรีอุดม กิ่ง อ.น้ำขุ่น กิ่ง อ.นาเยีย ✔️ 3. จังหวัดกันทรลักษณ์ แยกออกมาจากศรีสะเกษ มี 6 อำเภอ 3 กิ่งอำเภอ อ.กันทรลักษ์ อ.ขุนหาญ อ.เบญจลักษ์ อ.ศรีรัตนะ อ.ไพรบึง อ.โนนคูณ กิ่ง อ.เขาพระวิหาร กิ่ง อ.ศรีเมืองทอง กิ่ง อ.ทับทิมสยาม ✔️4. จังหวัดชุมแพ แยกมาจาก ขอนแก่น มี 6 อำเภอ อ.ชุมแพ อ.ภูเวียง อ.สีชมพู อ.หนองนาคำ อ.ภูผาม่าน และ อ.ภูเขียว ของ จ.ชัยภูมิ มาจัดตั้งเป็น จ.ชุมแพ ✔️5. จังหวัดนางรอง แยกมาจาก บุรีรัมย์ มี 10 อำเภอ อ.นางรอง อ.ชำนิ อ.หนองหงส์ อ.บ้านกรวด อ.เฉลิมพระเกียรติ อ.โนนสุวรรณ อ.ปะคำ อ.หนองกี่ อ.ละหานทราย อ.โนนดินแดง ✔️6. จังหวัด นาทวี แยกมาจาก สงขลา มี 8 อำเภอ อ.นาทวี อ.จะนะ อ.เทพา อ.สะบ้าย้อย อ.คลองหอยโข่ง อ.สะเดา อ.นาหม่อม อ.หาดใหญ่ ✔️7. จังหวัดท่าศาลา แยกจากนครศรีธรรมราช มี 6 อำเภอ อ. ท่าศาลา อ. พรหมคีรี อ. นพพิตำ อ. สิชล อ. ขนอม อ. ดอนสัก (สุราษฎร์ธานี) จำกันไว้ดี ๆ คงเริ่มเปลี่ยนแผนที่ เปลี่ยนชื่อป้ายกันเร็ว ๆ นี้,https://cofact.org/article/j3q8zu5ft8x2
false,มีข้อความโฆษณาว่าผลิตภัณฑ์ดังกล่าวสามารถรักษาโรคเบาหวานได้ ด้วยข้อความ เช่น ช่วยให้การรักษาโรคเบาหวานเป็นไปอย่างครอบคลุม ระดับน้ำตาลในเลือดลดลงอย่างเห็นได้ชัด อาการต่างๆ ของโรคเบาหวาน ไม่ว่าจะเป็น ความกระหาย ความเหนื่อยล้า อาการฉี่บ่อย และอาการอื่นๆ หายไป การทำงานของระบบสืบพันธุ์ดีขึ้น สภาพผิวดีขึ้นได้ จริงหรือคะ,https://cofact.org/article/2qipyrwjck0ec
middle,เมื่อวันที่ 27 ก.ค. 63 นายสมชาย เวโรจน์พิพัฒน์ หรือ เสื่อรถเบนซ์ อายุ 56 ปี ที่เคยเมาขับรถชนตำรวจและภรรยาเสียชีวิต ส่วนลูกสาวได้รับบาดเจ็บสาหัสก่อนจะออกมายอมรับชดใช้ความเสียหาย เปิดเผยถึงกรณีที่มีข่าวว่า พนักงานอัยการสำนักงานคดีศาลสูงธนบุรีมีคำสั่งยื่นอุทธรณ์คดี เพื่อไม่ให้รอลงอาญา โดยยืนยันว่า ไม่เป็นความจริง เพราะอัยการ ยื่นอุทธรณ์จริงเป็นไปตามหน้าที่ และศาลอุทธรณ์ก็พิพากษาให้ยืนตามศาลชั้นต้น คือ จำคุก 3 ปี ปรับ 1 แสนบาท และโทษจำคุกนั้นให้รอลงอาญา โดยระหว่างนี้ตนต้องไปรายงานตัวต่อพนักงานคุมประพฤติ 8 ครั้งใน 2 ปี รวมทั้งบริการสังคมและสาธารณประโยชน์ 48 ชั่วโมงในเวลา 1 ปี พร้อมทั้งห้ามดื่มสุรา ของมึนเมา แต่ตนเองไม่ได้เปิดเผยข่าวสู่สาธารณชน จริงหรือคะ,https://cofact.org/article/1mv4b6z0ptafs
true,นายแพทย์มรุต จิรเศรษฐสิริ อธิบดีกรมการแพทย์แผนไทยและการแพทย์ทางเลือก ให้สัมภาษณ์ว่า ขณะนี้มีประชาชนที่สนใจเข้ารับรักษาในคลินิกกัญชาทางการแพทย์แผนไทยในสถานบริการสาธารณสุขของรัฐทั้ง 291 แห่งทั่วประเทศ กว่า 60000 ครั้ง และเพื่อเป็นการเพิ่มการเข้าถึง และให้ประชาชนได้รักษาด้วยยากัญชาแผนไทยที่ปลอดภัย มีคุณภาพ มาตรฐาน ถูกกฎหมาย กรมการแพทย์แผนไทยและการแพทย์ทางเลือก จึงได้ให้ รพ.สต. ที่มีแพทย์แผนไทยปฏิบัติงานประจำใช้ตำรับยาที่มีกัญชาปรุงผสมอยู่ 16 ตำรับ โดยคัดเลือกตำรับที่เหมาะสมกับบริบทของพื้นที่ จริงหรือคะ,https://cofact.org/article/30erv895bys2x
true,ปัจจุบันนี้มีการซื้อขายของสินค้าแบรนด์เนมมือสองเป็นที่นิยมมาก ไม่ว่าจะเป็นกระเป๋า หรือนาฬิกา ซึ่งเป็นสินค้าราคาสูงแต่เนื่องจากผู้ซื้อและผู้ขายไม่เคยเห็นหน้ากัน ซื้อผ่านออนไลน์ให้ระวังเสี่ยงการเป็นการรับซื้อของโจรได้ แนะนำให้ตรวจสอบดีๆก่อน จริงหรือคะ,https://cofact.org/article/1i7mn2pth00ch
true,กรมการแพทย์ โดยสถาบันโรคทรวงอก แนะผู้ป่วยโรคหอบหืดดูแลตนเองในช่วงอากาศกำลังเข้าสู่ฤดูฝน อากาศชื้น ปัจจัยต่างๆที่จะเป็นตัวกระตุ้นให้เกิดอาการ หากไม่ได้รับการรักษาอย่างถูกต้องอาจได้รับอันตรายถึงชีวิตได้ จริงหรือคะ,https://cofact.org/article/1knndlpqm3akb
false,มีคลิปวิดีโอแนะนำ เกี่ยวกับประเด็นเรื่อง ยืนขาเดียว ทดสอบการเป็นโรคหลอดเลือดสมองตีบด้วยตนเองได้ สามารถทดสอบได้จริงหรือคะ,https://cofact.org/article/2zj2n8yqr9o63
true,ที่ประชุมคณะรัฐมนตรี เห็นชอบค่าเสี่ยงภัย การปฏิบัติงานของอาสาสมัครสาธารณสุขประจำหมู่บ้าน (อสม.) ในการเฝ้าระวัง ป้องกัน และควบคุมโรคติดเชื้อไวรัสโคโรนา 2019 ในชุมชน ของกรมสนับสนุนบริการสุขภาพ กระทรวงสาธารณสุข โดยเป็นจ่ายเป็นค่าตอบแทนพิเศษคนละ 500 บาทต่อเดือน ให้แก่ อสม. และ อสส. ระยะเวลา 7เดือน ตั้งแต่เดือนมีนาคม 2563 ถึงกันยายน 2563,https://cofact.org/article/17h9yrsvxoe77
mostly-true--middle,"เจ เจตมนต์ โพสต์ข้อความผ่านเฟซบุ๊กส่วนตัวว่า “ไม่ได้ดื่มแม้เพียงหยดเดียวในงานเมื่อคืน เมื่อออกจากงานเจอด่านตรวจจึงเซลฟ์มาก555 ………….ตี๊ดดดดดด!! เครื่องตรวจดัง!"" เรื่องนี้ทางตำรวจฝากบอกว่า ถ้าใช้เจลล้างมือขณะขับรถ เวลาจะเป่าให้ปิดแอร์ แล้วยื่นหน้าไปเป่านอกหน้าต่าง จะดีกว่า จริงหรือคะ",https://cofact.org/article/2nl0194x1se7
true,เนื่องจากผู้นั้นมีความเสี่ยงต่อการติดเชื้อโรคทางกระแสโลหิต เช่น ไวรัสตับอักเสบบีหรือซี และเอชไอวี ยกเว้นทำในโรงพยาบาล สามารถบริจาคโลหิตได้เมื่อแผลหายดีแล้ว จริงหรือคะ,https://cofact.org/article/2xjz7qgdzbx11
mostly-true--middle,บนสังคมออนไลน์แชร์เตือนให้ระวังการกินมะม่วง กล้วย หรือผลไม้ที่มีจุดดำภายนอก เพราะเป็นจุดเชื้อราที่ลามเข้าไปข้างใน หากกินเข้าไปจะทำให้กระเพาะและลำไส้อักเสบได้ จริงหรือคะ,https://cofact.org/article/24mmsjil9akq4
false,บนสังคมออนไลน์แชร์เคล็ดลับห่างไกลโรคลมชัก โรคลมบ้าหมู ด้วยอาหารเสริมสูตรพิเศษที่ช่วยบำรุง คืนสมดุลให้แก่เซลล์สมอง ช่วยซ่อมแซมประสาทและสมองได้ จริงหรือคะ,https://cofact.org/article/bhrhkvl0jkco
false,มีการเตือนภัยเรื่องการเงินโดยระบุแนะนำว่าให้กด Cancel 2 ครั้ง ก่อนสอดบัตร ATM ไม่ว่าจะทำธุรกรรมใดๆก็ตาม สามารถป้องกันการสกิมเมอร์ของมิจฉาชีพได้,https://cofact.org/article/2nlmbnfhmrcmz
true,กระทรวงการต่างประเทศไต้หวัน ประกาศขยายเวลาการยกเว้นค่าธรรมเนียมวีซ่า (ฟรีวีซ่า) สำหรับนักท่องเที่ยวชาวไทย ฟิลิปปินส์ บรูไน และรัสเซียออกไปอีกหนึ่งปี นับตั้งแต่วันที่ 1 สิงหาคม 2020 จนถึงวันที่ 31 กรกฎาคม 2564 เพื่อส่งเสริมการท่องเที่ยวระหว่างประเทศในกลุ่มนักท่องเที่ยวชาติที่มีการเดินทางสูง,https://cofact.org/article/1io4sqeoae5yr
true,สสส. เตือน คนใช้ห้องน้ำควรงดเล่นมือถือ เพราะเชื้อโรคอาจติดบนตัวเครื่อง และเสี่ยงได้รับเชื้อภายหลังได้ จริงหรือคะ,https://cofact.org/article/105knm74lf35
,ข่าวด่วน !!! ให้งดใช้ตู้เอทีเอ็ม กรุงไทยทุกตู้ ที่ไม่มีไฟกระพริบตรงที่ เสียบบัตร เนื่องจากโดน แฮกข้อมูลไปที่ ประเทศยูเครน แจ้งความที่ สน. ลุมพินี 20 รายแล้ว เจ้าหน้าที่ศูนย์ วิทยุสวนลุม. ยืนยันว่า ..จริงครับ.. * ย้ำ * ใช้ได้เฉพาะตู้ที่ มีไฟกระพริบ เท่านั้น ส่งต่อๆกันไปด้วยนะ เจ้าหน้าที่ทำงานแบงค์ ส่งมาให้ครับ,https://cofact.org/article/3bfpyob24vd9q
true,ตามที่มีผู้นำภาพจากหน้าเพจของเฟซบุ๊กไทยพีบีเอส และมีการเผยแพร่ ส่งต่อในสื่อสังคมออนไลน์ ซึ่งเป็นข้อความภาษาไทยที่ถูกแปลด้วยบริการแปลอัตโนมัติของเฟซบุ๊ก จากข้อความต้นฉบับภาษาอังกฤษว่า “[Live] Candle-lighting ceremony to celebrate the birthday of HM the King on July 28 2020 at 6.45 PM” เนื่องจากเป็นการถ่ายทอดสดที่มีคำบรรยายภาษาอังกฤษ จึงต้องมีการสื่อสารด้วยข้อความภาษาอังกฤษในโพสต์ดังกล่าว .,https://cofact.org/article/wytk99dmcibs
false,มีการแชร์สูตรหมักผมด้วยกระเทียม ระบุสรรพคุณว่าช่วยรักษาผมร่วง ทำให้ผมแข็งแรง,https://cofact.org/article/3b83eh4ig4886
false,น้ำยาปรับผ้านุ่ม มีสารให้ความหอม 5 ชนิด ที่ก่อให้เกิดอันตรายที่มาพร้อมความหอมได้,https://cofact.org/article/1fr59ln5q67yv
true,WHO เตือนไวรัสโควิด 19 ไม่ใช่โรคตามฤดูกาล และ แพร่ระบาดได้ตลอดทั้งปี ทุกสภาพอากาศ เพราะมีการปรับตัว,https://cofact.org/article/6vpc5ppz8wuh
true,The Global COVID-19 Index (GCI) จัดอันดับประเทศไทยเป็นประเทศที่ฟื้นตัวจากสถานการณ์การแพร่ระบาดโรคติดเชื้อไวรัสโคโรนา 2019 หรือโควิด-19 ได้ดีที่สุดของโลก,https://cofact.org/article/jpsgj7n2s8vx
true,กรุงฮานอย ไม่พบผู้ติดเชื้อโควิด-19 ติดต่อกัน 107 วันแล้ว แต่ล่าสุดต้องกลับมาเตรียมความพร้อมกับการระบาดรอบใหม่ จากประชาชนที่เดินทางกลับมาจากเมืองดานัง ที่ตอนนี้ได้กลายเป็นศูนย์กลางการระบาดของโควิด-19 แห่งใหม่ของเวียดนามไปแล้ว ซึ่งรายงานล่าสุดพบผู้ติดเชื้อโควิด-19 ในเมืองดานังเพิ่มเป็น 30 คนแล้ว,https://cofact.org/article/3set7cs4rlayr
true,"กระทรวงสาธารณสุข และองค์กรปกครองส่วนท้องถิ่น (อปท.) ร่วมคัดกรองโรคไวรัสตับอักเสบ บี และซี ให้กับประชาชนฟรี! ได้แก่ กลุ่มเสี่ยงและกลุ่มเป้าหมายเฉพาะ ได้แก่ - กลุ่มพนักงานเก็บขยะ - กลุ่มผู้ที่เคยได้รับเลือดหรือรับบริจาคอวัยวะ - กลุ่มเสี่ยงตามสิทธิหลักประกันสุขภาพ คือ กลุ่มผู้ติดเชื้อเอชไอวี - กลุ่มผู้ที่มีประวัติใช้สารเสพติดด้วยวิธีฉีด เชิญชวนให้ประชาชนทั่วไป เป้าหมาย 50000 คน เข้ารับการตรวจคัดกรองโรคไวรัสตับอักเสบ บี และซี ""ฟรี"" ด้วยชุดตรวจที่สะดวกรวดเร็ว รู้ผลภายใน 30 นาที ระหว่างวันที่ 10 ส.ค. - 31 ธ.ค. 63 ณ โรงพยาบาลประจำจังหวัดที่เข้าร่วมโครงการฯ ใน 77 จังหวัดทั่วประเทศ โดยมีบริการให้คำปรึกษา ตรวจคัดกรอง ส่งต่อ เพื่อเข้าสู่ระบบการรักษา จริงหรือ",https://cofact.org/article/o8pr9k4n3rqg
true,กรมอุตุฯ ประกาศเตือน ฝนตกหนักถึงหนักมากบางแห่ง และคลื่นลมแรงทั่วไทย มีผลกระทบตั้งแต่วันที่ 31 ก.ค. ถึง 4 ส.ค. นี้ ขอให้ประชาชนเฝ้าระวังผลกระทบจากฝนตกหนักถึงหนักมาก เรือเล็กควรงดออกจากฝั่ง จริงหรือคะ,https://cofact.org/article/om6y5pafwwa4
true,ในปัจจุบันมีโฆษณาอาหารเสริมขายเป็นจำนวนมาก บางยี่ห้อมีการโฆษณาชวนเชื่อเกินจริง โดยใช้เลข อย. มากำกับ ดังนั้นควรเช็คก่อนเชื่อโฆษณาอาหารเสริม ความจริงที่ต้องรู้และใช้วิจารณญาณในการเลือกบริโภค อีกทั้งในเรื่องการใช้เครื่องหมาย อย. มาเสริมโฆษณาให้ดูน่าเชื่อถือเกินจริงเพราะเครื่องหมาย อย. มีหน้าที่รับรองเฉพาะส่วนผสม สถานที่ผลิต และระบบการผลิตแต่ไม่ได้รับรองสรรพคุณ อย่าหลงเชื่อคำโฆษณาที่อวดอ้างสรรพคุณเกินจริง เพราะอาหารเสริมไม่ใช่ยารักษาโรค เช็คก่อนซื้อ -ฉลาก อย. ผลิตภัณฑ์ -เลขที่การขอ อนุญาตโฆษณา -เนื้อหาโฆษณาว่าตรงตามสรรพคุณของผลิตภัณฑ์ -แหล่งขาย แหล่งผลิต และผู้ประกอบการ,https://cofact.org/article/23l5lnplo4hvm
false,มีการโพสท์อ้างว่าเป็นแม่ค้าปลาทูนึ่ง โดยข้อความเตือนภัยเรื่องสัมผัสสารกันบูดในปลาทูนึ่ง ทำให้เป็นมะเร็งที่มือ ข่าวจริงหรือคะ,https://cofact.org/article/32jipus83m7ip
false,มีเรื่องเผยแพร่ เรื่อง โคเคนเป็นส่วนหนึ่งของ ยาชาที่ใช้ในการทำฟัน หลังฉีดยาชาแล้ว จะพบโคเคนในกระแสเลือด,https://cofact.org/article/16i75ca1iojc8
true,กองทุนเงินให้กู้ยืมเพื่อการศึกษา (กยศ.) ยืนยันว่าในปีการศึกษา 2563 มีวงเงินให้กู้ยืมเพียงพอแก่นักเรียน นักศึกษาทุกคน ไม่มีโควตาของแต่ละสถานศึกษาอย่างแน่นอน และเพิ่มค่าครองชีพให้อีกรายละ 600 บาท/เดือน ทุกระดับการศึกษา,https://cofact.org/article/3c3mrxzwuy7wk
false,มีการแชร์ต่อๆกันมาว่า การจิบน้ำขมิ้นชันบ่อยๆช่วยป้องกันโรคมะเร็งได้,https://cofact.org/article/11dv0h6nehwwh
true,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.) และ บริษัท ทางด่วนและรถไฟฟ้ากรุงเทพ จำกัด (มหาชน) หรือ BEM จัดกิจกรรมยกเว้นค่าโดยสารให้คุณแม่ที่โดยสารรถไฟฟ้ามหานคร สายเฉลิมรัชมงคล (MRT สายสีน้ำเงิน) และรถไฟฟ้ามหานคร สายฉลองรัชธรรม (MRT สายสีม่วง) ในวันพุธที่ 12 สิงหาคม 2563 ตลอดเส้นทางและตลอดระยะเวลาการเปิด,https://cofact.org/article/5gmr2j5tgjq3
true,ตั้งแต่วันที่ 5 สิงหาคมชาวต่างชาติที่ได้สิทธิพำนักอาศัย รวมถึงนักเรียน นักศึกษา นักธุรกิจและผู้รับการฝึกงานจากประเทศที่ไม่ได้อยู่ในบัญชีต้องห้ามเดินทางเข้าญี่ปุ่น สามารถขอจดหมายรับรองการเดินทางกลับประเทศได้ที่สถานทูตญี่ปุ่น พร้อมแสดงใบรับรองแพทย์เพื่อยืนยันผลการตรวจโควิด-19 เป็นลบภายใน 72 ชั่วโมงก่อนการเดินทาง,https://cofact.org/article/wcfgpn4w8eqy
false,มีโพสท์ในโลกออนไลน์ว่ามีการพาดหัวข่าวทำนองที่ว่าจะมีการจ่ายเงินเยียวยารอบที่สองในเดือนสิงหาคมนี้จริงหรือคะ,https://cofact.org/article/2zvg5phw5907g
mostly-true--middle,องค์การอนามัยโลก (WHO) ได้ออกแถลงการณ์กรณีที่องค์การอาหารและยาสหรัฐอเมริกา หรือเอฟดีเอ อนุมัติให้ผลิตภัณฑ์บุหรี่ไฟฟ้าชนิดใหม่แบบให้ความร้อนของบริษัทบุหรี่ที่ใช้ชื่อทางการค้า “ไอคอส” เป็นผลิตภัณฑ์ลดสารอันตรายอาจจะสร้างความสับสนให้กับผู้บริโภคทำให้เข้าใจผิดว่าผลิตภัณฑ์ดังกล่าวมีอันตรายน้อยกว่าบุหรี่ธรรมดา ซึ่งข้อเท็จจริงแล้วบุหรี่ชนิดนี้มีสารพิษหลายชนิดที่สูงกว่าบุหรี่ธรรมดา และพบสารพิษบางชนิดที่ไม่เคยพบในบุหรี่ธรรมดามาก่อน จริงหรือคะ,https://cofact.org/article/339piq4qbxobq
true,มีข่าวเรื่องมีผู้บริโภคซื้อซูชิมารับประทาน ปรากฎว่า มีกุ้งดิบบนหน้าซูชิเรืองแสงได้ ทางอย. อย. ชี้แจง “ซูชิเรืองแสง” อาจเกิดจากการปนเปื้อนเชื้อจุลินทรีย์ เบื้องต้นได้ตรวจสอบสถานที่จำหน่าย และเก็บตัวอย่างวัตถุดิบซูชิดังกล่าวส่งตรวจวิเคราะห์แล้ว แนะผู้บริโภคไม่ควรรับประทานอาหารดิบ เพราะ อาจเสี่ยงต่อการได้รับจุลินทรีย์ก่อโรค ของดิบอยู่หรือไม่ได้ฆ่าเชื้อให้หมด ประกอบกับการเก็บรักษาที่อุณหภูมิไม่เหมาะสม อาจจะส่งผลให้แบคทีเรียเพิ่มจํานวนขึ้นอย่างรวดเร็วจนเรืองแสงได้,https://cofact.org/article/32dthp9i72x3d
true,กระทรวงการต่างประเทศของญี่ปุ่น ประกาศขยายการบังคับใช้มาตรการระงับการเดินทางเข้าญี่ปุ่นสำหรับผู้ที่เดินทางจากไทย และประเทศอื่นๆอีก 146 ประเทศไปจนถึงวันที่ 31 สิงหาคม 2563 และอาจมีการขยายเวลาออกไปอีก จริงหรือคะ,https://cofact.org/article/3jtl4grxow2fe
true,กรมการแพทย์เตือนอันตรายของเหลวที่ฉีดเข้าไปคือสิ่งแปลกปลอม ร่างกายจะมีปฏิกิริยากับสิ่งแปลกปลอมที่ฉีดเข้าไป จึงพยายามกำจัดออก ส่งผลให้อวัยวะเพศมีรูปร่างบิดเบี้ยว เกิดเป็นก้อนแข็ง หนังหุ้มปลายรูดไม่ลง มีแผลที่ผิวหนังองคชาติได้ง่าย มีความลำบากหรือมีความเจ็บปวดเวลามีเพศสัมพันธ์ อาจมีแผลเรื้อรัง หากสารแปลกปลอมที่ฉีดเข้าไปไม่สะอาด อาจเกิดการติดเชื้อรุนแรงจนถึงขั้นต้องตัดอวัยวะเพศทิ้ง และมีบางรายที่ปล่อยไว้นานจนกลายเป็นมะเร็งได้ ผู้ที่ฉีดสารแปลกปลอมเข้าอวัยวะเพศนอกจากเสียเงินในการฉีดแล้วเวลามารับการรักษาในโรงพยาบาลจะต้องเสียค่าใช้จ่ายในการรักษาเอง เนื่องจากเป็นการรักษาเพื่อผ่าตัดตบแต่งแก้ไขอวัยวะเพศซึ่งสิทธิการรักษาไม่ครอบคลุม จริงหรือคะ,https://cofact.org/article/22ptwxn7lnlof
middle,มีการแชร์ในโลกออนไลน์ว่า ค่ายทรูออกแคมเปญ ตอบคำถามแล้วได้โทรศัพท์มือถือฟรี จริงหรือคะ,https://cofact.org/article/4vrbcj6kk39g
false,"ประธานาธิบดีโรดริโก ดูแตร์เต ของฟิลิปปินส์ พูดย้ำคำแนะนำของตนเองอีกครั้งว่าให้ประชาชนฆ่าเชื้อหน้ากากด้วยน้ำมันเบนซินและสามารถใช้ล้างมือด้วย พร้อมยืนยันว่าเขา ""ไม่ได้พูดเล่น"" สรุปน้ำมันเบนซินสามารถฆ่าเชื้อได้ จริงหรือคะ",https://cofact.org/article/1ozwl81zuocy9
false,มีการเผยแพร่เรื่อง สมุนไพรหญ้าพันงูขาว ช่วยรักษาโรคมะเร็งลำไส้ หญ้างูขาวเป็นสมุนไพรที่มีสรรพคุณทางยาหลายด้าน ถูกนำมาใช้ในตำหรับยาสมุนไพรพื้นบ้านมีฤทธิ์ต้านอนุมูลอิสระ เช่น ซาโปนิน อัลคาลอยด์ เทอร์พีนอยด์ และฟลาโวนอยด์ แต่ใช้รักษามะเร็งได้หรือคะ,https://cofact.org/article/3v7qd6vv7zyuf
true,เพื่อเป็นการป้องกันการแพร่ระบาดของโรคโควิด-19 และดำเนินการให้เป็นไปตามข้อกำหนดดังกล่าวข้างต้น อันเป็นการปกป้องความมั่นคงปลอดภัยทางด้านการสาธารณสุขของประเทศ และป้องกันมิให้เกิดการระบาดระลอกใหม่ที่อาจมีความรุนแรง และสร้างความเสียหายแก่เศรษฐกิจของประเทศ จริงสั่งปิดชั่วคราวมีผลตั้งแต่ 1-31 สิงหาคม 2563,https://cofact.org/article/257wsz7gmbj39
false,จากข่าวที่มีการรับประทานยาแก้อักเสบหรือยาฆ่าเชื้อแบคทีเรีย ประเภท อะม็อกซีซิลินแล้วจะตรวจพบสารเสพติดประเภทโคเคนในร่างกายเราได้จริงหรือคะ,https://cofact.org/article/243g6jpvoe5qx
true,สพฐ.ส่งหนังสือด่วนที่สุด แจ้งเขตพื้นที่ฯ และรร.ในสังกัดทั่วประเทศ หากจะเปิดเรียน On-site 100% ต้องรับการอนุมัติจาก ศบค. เท่านั้น เพราะปัจจุบันสถานการณ์การแพร่ระบาดยังคงไม่คลี่คลาย รัฐบาลยังคงมาตรการตามที่กระทรวงสาธารณสุขและ ศบค. กําหนด การเปิดเรียนของสถานศึกษาจึงต้องดำเนินการภายใต้มาตรการดังกล่าว ขณะนี้ปรากฏว่ามีสถานศึกษาบางแห่งได้ทําการเปิดเรียนแบบ On-site 100% ซึ่งไม่เป็นไป ตามมาตรการของ ศบค. และไม่เป็นไปตามมาตรการของกระทรวงสาธารณสุข ซึ่งอาจเกิดความเสี่ยงต่อการแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 จริงหรือคะ,https://cofact.org/article/2wu0ueyo9rhco
true,กระทรวงเกษตรและสหกรณ์ ต้องรีบเข้ามาแก้ปัญหา โดยพบตัวอย่างเนื้อที่ขายออนไลน์ ในราคาถูก มีการปลอม 100% โดยการนำเนื้อหมูมาย้อมด้วยเลือดวัว เนื่องจากปัญหาดังกล่าว ส่งผลกระทบต่อผู้บริโภคและพี่น้องมุสลิมในวงกว้างมากขึ้น เพราะนอกจากมีการขายตามเขียงและรถเร่ ยังมีการขายออนไลน์กระจายไปทั่ว จริงหรือคะ,https://cofact.org/article/ktlrz9s983kw
false,อาการโรคพาร์กินสันเป็นแบบนี้คือ 1. เกิดอาการสั่นบริเวณนิ้ว มือ แขน หรือขา ขณะที่ร่างกายไม่ได้เคลื่อนไหว 2. เคลื่อนไหวอวัยวะต่าง ๆ ได้ช้ากว่าปกติ 3. กล้ามเนื้อแข็งเกร็ง ทำให้ควบคุมการทรงตัวของร่างกายลำบาก ควบคุมกล้ามเนื้อมือและแขนไม่ได้ ทำให้เขียนหนังสือลำบาก ข่าวแชร์ทั่วโซเชียล กินเต้าหู้ถั่วเหลือง ทำให้เป็นโรคพาร์กินสันได้ จริงหรือคะ,https://cofact.org/article/u1yj8wajcmu3
true,ตั้งแต่วันที่ 4 สิงหาคม พ.ศ. 2563 เป็นต้นไป เครื่องบินพาณิชย์ สำหรับนักท่องเที่ยวยังไม่ได้รับอนุญาตให้เดินทางเข้าประเทศไทย ผู้ที่จะเดินทางจะต้องขอหนังสือรับรองจากสถานทูตไทย หรือกงสุลไทย จากประเทศต้นทาง และเอกสารอื่นๆ ตามคำสั่ง ศบค. อย่างเคร่งครัด การเดินทางออกจากประเทศไทยสามารถทำได้ โดยผู้โดยสารต้องติดต่อทางสายการบินโดยตรง และปฏิบัติตามมาตรการของประเทศปลายทางอย่างเคร่งครัด จริงหรือคะ,https://cofact.org/article/2o6wxamosxy04
true,มีโพสท์หญิงสาวเข้ารับการรักษาในโรงพยาบาลเหตุ ไข่ไก่ระเบิดใส่ใบหน้า เพราะนำไข่ทั้งเปลือกใส่น้ำและเข้าไมโครเวฟ จริงหรือคะ,https://cofact.org/article/2nkfesq0duxwu
